"worker_id","country","submission_rate","num_tasks","num_estimates","age","gender","homecooked_meals","use_recipe_website","cooking_experience","dietary_preferences","recipe_id","batch_no","familiarity","reason","reason_image","reason_title","reason_ingredients","reason_description","reason_ratings","cal","ridge_cal","estimate_cal","estimate_cal_discrete","fat","ridge_fat","estimate_fat","estimate_fat_discrete","satfat","ridge_satfat","estimate_satfat","estimate_satfat_discrete","sugar","ridge_sugar","estimate_sugar","estimate_sugar_discrete","salt","ridge_salt","estimate_salt","estimate_salt_discrete","fsa","ridge_fsa","estimate_fsa_score"
"2bf614904c6a08ff4d383a538d03f233","USA",660,1,10,"25-34","male","monthly","monthly",4,"Carnivore","3786f01adaf377bb5dbae53fb5f534ce",4,4,"title,image,ingredients",1,1,1,0,0,78.77677808,105.8395122,300,"high",4.088124343,6.293456497,10,"medium",1.286151479,2.343140839,6,"medium",0.574174767,0.332583404,2,"low",0.133208546,0.40645429,1,"medium",6,7.5577932361808,7
"4df7a2ffb53d4c72800d2e116113b5bc","SRB",660,2,20,"35-44","female","daily","weekly",4,"Omnivore","3786f01adaf377bb5dbae53fb5f534ce",4,3,"title,ingredients,description",0,1,1,1,0,78.77677808,105.8395122,400,"high",4.088124343,6.293456497,15,"high",1.286151479,2.343140839,3,"medium",0.574174767,0.332583404,3,"medium",0.133208546,0.40645429,0.2,"low",6,7.5577932361808,8
"46e12ab059d0f05690703efbd7983484","RUS",0,3,30,"25-34","female","daily","monthly",4,"Pescatarian","3786f01adaf377bb5dbae53fb5f534ce",4,3,"image",1,0,0,0,0,78.77677808,105.8395122,220,"high",4.088124343,6.293456497,11,"medium",1.286151479,2.343140839,4,"medium",0.574174767,0.332583404,20,"medium",0.133208546,0.40645429,1.5,"medium",6,7.5577932361808,8
"a21a28108a70e2c9a1e7a1bb6bd7b8cc","LKA",0,1,10,"25-34","male","monthly","rarely",4,"Omnivore","3786f01adaf377bb5dbae53fb5f534ce",4,3,"title,image,ingredients",1,1,1,0,0,78.77677808,105.8395122,350,"high",4.088124343,6.293456497,20,"high",1.286151479,2.343140839,16,"high",0.574174767,0.332583404,6,"medium",0.133208546,0.40645429,1.2,"medium",6,7.5577932361808,10
"2da8bf767f428159ffb65f041a8047ac","VEN",0,3,30,"25-34","male","weekly","monthly",4,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,3,"ingredients",0,0,1,0,0,90.70659472,114.7154322,250,"high",6.513505472,6.254390996,12,"medium",3.570365963,3.570568542,4,"medium",1.350949283,1.357790316,10,"medium",0.110970834,0.108300946,1,"medium",7,8.01669256469839,8
"cd81320e077966632d574ec467f17db6","ESP",660,1,10,"35-44","female","daily","monthly",4,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,3,"image,ingredients",1,0,1,0,0,90.70659472,114.7154322,200,"medium",6.513505472,6.254390996,15,"medium",3.570365963,3.570568542,6,"high",1.350949283,1.357790316,20,"medium",0.110970834,0.108300946,1,"medium",7,8.01669256469839,9
"12709a0d353fb61a1453db3b72bbcc98","IND",660,1,10,"35-44","male","weekly","rarely",3,"Pescatarian","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,5,"image,ingredients,description,ratings",1,0,1,1,1,90.70659472,114.7154322,140,"medium",6.513505472,6.254390996,3.5,"medium",3.570365963,3.570568542,0.85,"low",1.350949283,1.357790316,0.4,"low",0.110970834,0.108300946,0.5,"medium",7,8.01669256469839,6
"46e12ab059d0f05690703efbd7983484","RUS",0,3,30,"25-34","female","daily","monthly",4,"Pescatarian","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,4,"ingredients",0,0,1,0,0,90.70659472,114.7154322,190,"medium",6.513505472,6.254390996,3.9,"medium",3.570365963,3.570568542,3.4,"medium",1.350949283,1.357790316,4,"low",0.110970834,0.108300946,0.8,"medium",7,8.01669256469839,7
"4fa0c7aa9a07d4ecae59fc4efd5479db","BIH",0,1,10,"18-24","female","weekly","monthly",4,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,2,"ingredients,description",0,0,1,1,0,90.70659472,114.7154322,100,"high",6.513505472,6.254390996,2,"high",3.570365963,3.570568542,1,"medium",1.350949283,1.357790316,10,"high",0.110970834,0.108300946,0.4,"medium",7,8.01669256469839,10
"79d2fee5be146a32512df83b4f3e049c","PHL",660,1,10,"18-24","female","daily","weekly",4,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,4,"title",0,1,0,0,0,90.70659472,114.7154322,70,"low",6.513505472,6.254390996,20,"high",3.570365963,3.570568542,1,"low",1.350949283,1.357790316,10,"medium",0.110970834,0.108300946,0.3,"low",7,8.01669256469839,7
"b0e2616466c2f3888098383dc5ab0aa8","DEU",660,1,10,"35-44","male","daily","weekly",4,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,4,"image,ingredients,description",1,0,1,1,0,90.70659472,114.7154322,250,"high",6.513505472,6.254390996,13,"medium",3.570365963,3.570568542,6,"medium",1.350949283,1.357790316,3,"low",0.110970834,0.108300946,1.5,"medium",7,8.01669256469839,7
"53d32bea7ea4d902445c8096f437cc7a","VEN",660,1,10,"35-44","male","weekly","weekly",4,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,4,"title,image,ingredients",1,1,1,0,0,90.70659472,114.7154322,250,"high",6.513505472,6.254390996,7,"medium",3.570365963,3.570568542,5,"medium",1.350949283,1.357790316,2,"low",0.110970834,0.108300946,1,"medium",7,8.01669256469839,7
"73c9af7ae64618d50ca219d96662295e","EGY",660,1,10,"18-24","no","monthly","rarely",3,"Carnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,3,"ratings",0,0,0,0,1,90.70659472,114.7154322,264.7,"high",6.513505472,6.254390996,2,"low",3.570365963,3.570568542,0.4,"low",1.350949283,1.357790316,1,"low",0.110970834,0.108300946,0.5,"low",7,8.01669256469839,4
"5f839dc31c4018935d7758d2ff00cc7e","ITA",660,2,20,"35-44","female","daily","weekly",5,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,1,"image,ingredients",1,0,1,0,0,90.70659472,114.7154322,250,"high",6.513505472,6.254390996,19.5,"high",3.570365963,3.570568542,6.6,"high",1.350949283,1.357790316,5.2,"medium",0.110970834,0.108300946,0.8,"medium",7,8.01669256469839,10
"df463f7da99227c2255f93c5e8be9522","UKR",0,6,60,"35-44","male","weekly","weekly",5,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,4,"title,image,ingredients,description",1,1,1,1,0,90.70659472,114.7154322,230,"high",6.513505472,6.254390996,12,"medium",3.570365963,3.570568542,5,"medium",1.350949283,1.357790316,3,"low",0.110970834,0.108300946,1,"medium",7,8.01669256469839,7
"5a50ecad2919fdfc00e9313078d7f79f","VEN",0,1,10,"25-34","male","weekly","monthly",3,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,4,"ingredients",0,0,1,0,0,90.70659472,114.7154322,300,"high",6.513505472,6.254390996,15,"medium",3.570365963,3.570568542,4,"medium",1.350949283,1.357790316,4,"low",0.110970834,0.108300946,1.3,"medium",7,8.01669256469839,7
"c52befb5986c96e7b24070d54ecc8415","PHL",660,1,10,"18-24","male","daily","monthly",3,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,4,"ingredients",0,0,1,0,0,90.70659472,114.7154322,60,"low",6.513505472,6.254390996,3,"low",3.570365963,3.570568542,1,"low",1.350949283,1.357790316,4,"low",0.110970834,0.108300946,1,"medium",7,8.01669256469839,5
"2d84fad682c6d7099f1031a5f1c6e83f","RUS",0,2,20,"gt55","male","daily","weekly",5,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,5,"image,ingredients",1,0,1,0,0,90.70659472,114.7154322,220,"high",6.513505472,6.254390996,10,"medium",3.570365963,3.570568542,5,"medium",1.350949283,1.357790316,3,"low",0.110970834,0.108300946,3,"high",7,8.01669256469839,8
"c1f47ce666555a17a4dc22263a0620d0","POL",330,1,10,"25-34","female","weekly","weekly",3,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,4,"title,ingredients",0,1,1,0,0,90.70659472,114.7154322,150,"medium",6.513505472,6.254390996,4,"medium",3.570365963,3.570568542,1.7,"medium",1.350949283,1.357790316,6,"medium",0.110970834,0.108300946,0.9,"medium",7,8.01669256469839,8
"7dfaa7d13fe725b2aa922c94f6ed9885","RUS",360,1,17,"18-24","female","weekly","monthly",3,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,1,"image",1,0,0,0,0,90.70659472,114.7154322,140,"medium",6.513505472,6.254390996,17,"medium",3.570365963,3.570568542,6,"high",1.350949283,1.357790316,12,"medium",0.110970834,0.108300946,1,"medium",7,8.01669256469839,9
"686642adbf4b68a0e6cb49edf64acd68","RUS",660,1,10,"45-54","male","daily","weekly",5,"Carnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,4,"image,ingredients,description",1,0,1,1,0,90.70659472,114.7154322,170,"medium",6.513505472,6.254390996,10,"medium",3.570365963,3.570568542,4,"medium",1.350949283,1.357790316,2,"low",0.110970834,0.108300946,2,"medium",7,8.01669256469839,7
"9ee3c3fc08c0547a8a12f41a67f7b68f","IND",0,1,10,"25-34","female","monthly","monthly",4,"Carnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,1,"description",0,0,0,1,0,90.70659472,114.7154322,205,"high",6.513505472,6.254390996,17.8,"high",3.570365963,3.570568542,1.6,"medium",1.350949283,1.357790316,5,"low",0.110970834,0.108300946,0.3,"low",7,8.01669256469839,7
"853bcb9117711ec72bf32b07fc83057d","SRB",360,1,10,"45-54","female","daily","monthly",3,"Omnivore","7f8bf4f33985a2b1c935a8bdbca6a0a5",2,3,"description",0,0,0,1,0,90.70659472,114.7154322,30,"low",6.513505472,6.254390996,1,"low",3.570365963,3.570568542,1,"low",1.350949283,1.357790316,1,"low",0.110970834,0.108300946,0.08,"low",7,8.01669256469839,4
"a97759f3a991b195a53c48c33d90fa48","UKR",660,1,10,"25-34","male","daily","monthly",4,"Carnivore","7fb758f3ee4008c4277de41486b06375",5,3,"ingredients,description",0,0,1,1,0,337.9513014,122.3910828,350,"high",31.17128463,5.666852137,16,"medium",7.556675063,1.384354505,5,"medium",1.049538203,3.924600646,20,"medium",0.881612091,0.403369253,1.3,"high",10,6.40941813132957,9
"9a7250136702634a409dd724a1b07c8a","VEN",0,2,20,"18-24","male","weekly","rarely",3,"Omnivore","7fb758f3ee4008c4277de41486b06375",5,3,"ingredients,description",0,0,1,1,0,337.9513014,122.3910828,200,"high",31.17128463,5.666852137,4.5,"medium",7.556675063,1.384354505,4,"medium",1.049538203,3.924600646,4.5,"low",0.881612091,0.403369253,0.9,"medium",10,6.40941813132957,7
"e1b7451646f1af24350e6b4d345e06b2","MEX",360,3,39,"25-34","male","weekly","weekly",5,"Omnivore","7fb758f3ee4008c4277de41486b06375",5,4,"ingredients,description",0,0,1,1,0,337.9513014,122.3910828,180,"medium",31.17128463,5.666852137,3.5,"medium",7.556675063,1.384354505,1.8,"medium",1.049538203,3.924600646,20,"medium",0.881612091,0.403369253,1.8,"high",10,6.40941813132957,9
"33e90bccfc38dda6ecfe420fc0e3de76","TUR",660,1,10,"25-34","female","daily","daily",5,"Omnivore","7fb758f3ee4008c4277de41486b06375",5,5,"image,ingredients",1,0,1,0,0,337.9513014,122.3910828,150,"medium",31.17128463,5.666852137,5,"medium",7.556675063,1.384354505,1.7,"low",1.049538203,3.924600646,4,"low",0.881612091,0.403369253,0.2,"low",10,6.40941813132957,5
"77cb9c4bffa7854e7efb90a661d50b57","MEX",660,3,30,"25-34","female","daily","monthly",3,"Carnivore","7fb758f3ee4008c4277de41486b06375",5,2,"ingredients",0,0,1,0,0,337.9513014,122.3910828,123,"medium",31.17128463,5.666852137,5,"medium",7.556675063,1.384354505,3,"medium",1.049538203,3.924600646,3.5,"low",0.881612091,0.403369253,0.3,"low",10,6.40941813132957,6
"9e14de727b536431926bc52821af2612","VEN",0,2,20,"25-34","male","monthly","rarely",4,"Carnivore","7fb758f3ee4008c4277de41486b06375",5,3,"image,ingredients",1,0,1,0,0,337.9513014,122.3910828,345,"high",31.17128463,5.666852137,37,"high",7.556675063,1.384354505,9,"high",1.049538203,3.924600646,34,"high",0.881612091,0.403369253,2.9,"high",10,6.40941813132957,12
"439811113915276bfdf158454c3b47b1","VEN",0,1,10,"18-24","male","daily","weekly",5,"Omnivore","7fb758f3ee4008c4277de41486b06375",5,3,"title,ingredients",0,1,1,0,0,337.9513014,122.3910828,10,"low",31.17128463,5.666852137,1,"low",7.556675063,1.384354505,0.5,"low",1.049538203,3.924600646,2,"low",0.881612091,0.403369253,1,"medium",10,6.40941813132957,5
"2d84fad682c6d7099f1031a5f1c6e83f","RUS",0,2,20,"gt55","male","daily","weekly",5,"Omnivore","7fb758f3ee4008c4277de41486b06375",5,3,"image,ingredients",1,0,1,0,0,337.9513014,122.3910828,210,"high",31.17128463,5.666852137,25,"high",7.556675063,1.384354505,15,"high",1.049538203,3.924600646,7,"medium",0.881612091,0.403369253,3,"high",10,6.40941813132957,11
"4ba5357002eb2c8e0f6444463b56ffdd","UKR",0,1,10,"25-34","female","daily","rarely",4,"Carnivore","7fb758f3ee4008c4277de41486b06375",5,5,"title,image,ingredients,description,ratings",1,1,1,1,1,337.9513014,122.3910828,280,"high",31.17128463,5.666852137,1.5,"low",7.556675063,1.384354505,0.9,"low",1.049538203,3.924600646,2,"low",0.881612091,0.403369253,0.6,"medium",10,6.40941813132957,5
"ee29498107a00e8fc9f6d7a6fc03150a","SRB",0,1,10,"35-44","female","weekly","monthly",2,"vegetarian","7fb758f3ee4008c4277de41486b06375",5,2,"ingredients",0,0,1,0,0,337.9513014,122.3910828,300,"high",31.17128463,5.666852137,25,"high",7.556675063,1.384354505,10,"high",1.049538203,3.924600646,22,"medium",0.881612091,0.403369253,1.5,"medium",10,6.40941813132957,10
"0449fce75103fc7f8591f303c8cec202","VEN",330,2,29,"25-34","male","daily","weekly",3,"Omnivore","7fb758f3ee4008c4277de41486b06375",5,2,"image",1,0,0,0,0,337.9513014,122.3910828,250,"high",31.17128463,5.666852137,7,"medium",7.556675063,1.384354505,4,"medium",1.049538203,3.924600646,3,"low",0.881612091,0.403369253,1.4,"medium",10,6.40941813132957,7
"8a55afc58371e87a97bac92ef55ee3f9","TUR",0,1,18,"35-44","male","daily","monthly",5,"Carnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,4,"image,ingredients",1,0,1,0,0,162.0492324,157.6464642,200,"medium",9.810155327,9.935611849,15,"medium",3.41538741,3.521901853,3,"medium",1.453356345,1.041218561,1,"low",0.348805523,0.327882639,1,"medium",7,9.23261432451721,7
"8d5e124f5c18bb310a6839c2d6af2bfc","SRB",0,3,30,"45-54","male","rarely","rarely",3,"Carnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,1,"image",1,0,0,0,0,162.0492324,157.6464642,90,"low",9.810155327,9.935611849,2,"low",3.41538741,3.521901853,1,"low",1.453356345,1.041218561,3,"low",0.348805523,0.327882639,0.3,"low",7,9.23261432451721,4
"65976b03412fa12171cde2ba444dcd27","EGY",660,1,10,"25-34","male","daily","monthly",3,"Carnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,4,"title",0,1,0,0,0,162.0492324,157.6464642,420,"high",9.810155327,9.935611849,24,"high",3.41538741,3.521901853,9,"high",1.453356345,1.041218561,25,"high",0.348805523,0.327882639,1.1,"medium",7,9.23261432451721,11
"7d5126bcd5d518022333b0e53601765c","VEN",660,1,10,"25-34","male","daily","weekly",4,"Omnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,3,"image",1,0,0,0,0,162.0492324,157.6464642,122,"medium",9.810155327,9.935611849,11.2,"medium",3.41538741,3.521901853,1.5,"low",1.453356345,1.041218561,4.7,"low",0.348805523,0.327882639,0.9,"medium",7,9.23261432451721,6
"022d05bbeeec08ba517396cd5285009a","UKR",660,1,10,"35-44","male","weekly","monthly",3,"Carnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,1,"image",1,0,0,0,0,162.0492324,157.6464642,85,"low",9.810155327,9.935611849,2,"low",3.41538741,3.521901853,1,"low",1.453356345,1.041218561,2,"low",0.348805523,0.327882639,1,"medium",7,9.23261432451721,5
"e1b7451646f1af24350e6b4d345e06b2","MEX",360,3,39,"25-34","male","weekly","weekly",5,"Omnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,2,"ingredients,description",0,0,1,1,0,162.0492324,157.6464642,280,"high",9.810155327,9.935611849,16,"medium",3.41538741,3.521901853,1.6,"medium",1.453356345,1.041218561,8,"medium",0.348805523,0.327882639,1.4,"medium",7,9.23261432451721,8
"84a1c5dba95dfbf3999a245d3eaea01e","RUS",0,1,10,"45-54","male","daily","weekly",5,"Carnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,3,"image,ingredients",1,0,1,0,0,162.0492324,157.6464642,200,"high",9.810155327,9.935611849,18,"high",3.41538741,3.521901853,6,"high",1.453356345,1.041218561,3,"low",0.348805523,0.327882639,0.4,"medium",7,9.23261432451721,9
"478fe5276498422d404709afcfb60e69","BRA",0,1,10,"25-34","male","weekly","weekly",4,"Carnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,4,"title,image,ingredients,description",1,1,1,1,0,162.0492324,157.6464642,350,"high",9.810155327,9.935611849,3.5,"medium",3.41538741,3.521901853,2,"medium",1.453356345,1.041218561,3,"low",0.348805523,0.327882639,1,"medium",7,9.23261432451721,7
"bc951e58056bcf1855edd1bbc375fb8c","MEX",220,3,30,"25-34","male","weekly","rarely",4,"Omnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,4,"title",0,1,0,0,0,162.0492324,157.6464642,113,"medium",9.810155327,9.935611849,5,"low",3.41538741,3.521901853,2,"medium",1.453356345,1.041218561,0,"low",0.348805523,0.327882639,0,"low",7,9.23261432451721,5
"40c66e6b8238286800736a377a68024b","MEX",660,1,10,"18-24","female","daily","monthly",3,"Carnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,1,"image",1,0,0,0,0,162.0492324,157.6464642,317,"high",9.810155327,9.935611849,21,"high",3.41538741,3.521901853,4.9,"medium",1.453356345,1.041218561,3,"low",0.348805523,0.327882639,0.47,"medium",7,9.23261432451721,8
"b28b861d021a1962ac52c48046fec1dd","VEN",660,1,10,"25-34","female","daily","monthly",3,"Omnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,3,"description",0,0,0,1,0,162.0492324,157.6464642,600,"high",9.810155327,9.935611849,22,"high",3.41538741,3.521901853,8,"high",1.453356345,1.041218561,12,"medium",0.348805523,0.327882639,1.4,"medium",7,9.23261432451721,10
"df463f7da99227c2255f93c5e8be9522","UKR",0,6,60,"35-44","male","weekly","weekly",5,"Omnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,4,"title,image,ingredients",1,1,1,0,0,162.0492324,157.6464642,250,"high",9.810155327,9.935611849,16,"medium",3.41538741,3.521901853,7,"high",1.453356345,1.041218561,20,"medium",0.348805523,0.327882639,4,"high",7,9.23261432451721,10
"7d965daddb09db987c72148882558ca8","VEN",660,1,15,"18-24","male","monthly","monthly",5,"Omnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,2,"image",1,0,0,0,0,162.0492324,157.6464642,150,"medium",9.810155327,9.935611849,8,"medium",3.41538741,3.521901853,4,"medium",1.453356345,1.041218561,4,"low",0.348805523,0.327882639,1.4,"medium",7,9.23261432451721,7
"ead313a23f59a05fd134f79bddf9bbbe","UKR",0,1,10,"45-54","female","daily","weekly",4,"Carnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,4,"title,image,ingredients,description",1,1,1,1,0,162.0492324,157.6464642,330,"high",9.810155327,9.935611849,18,"high",3.41538741,3.521901853,6,"medium",1.453356345,1.041218561,8,"medium",0.348805523,0.327882639,2,"high",7,9.23261432451721,10
"40458818c9ded18628eecb02b23f9bb5","SRB",0,1,13,"45-54","male","weekly","weekly",4,"Omnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,2,"description",0,0,0,1,0,162.0492324,157.6464642,300,"high",9.810155327,9.935611849,11.5,"medium",3.41538741,3.521901853,2.6,"medium",1.453356345,1.041218561,3,"low",0.348805523,0.327882639,1.3,"medium",7,9.23261432451721,7
"20c421c43de45b94af29c25b46b1e21b","RUS",660,1,10,"45-54","female","daily","monthly",3,"Omnivore","ac0bf5298af4061a8e8f6b778023ccf8",1,4,"ingredients",0,0,1,0,0,162.0492324,157.6464642,320,"high",9.810155327,9.935611849,9.5,"medium",3.41538741,3.521901853,3,"medium",1.453356345,1.041218561,9,"medium",0.348805523,0.327882639,1.3,"medium",7,9.23261432451721,8
"8a55afc58371e87a97bac92ef55ee3f9","TUR",0,1,18,"35-44","male","daily","monthly",5,"Carnivore","b326e7319e45bee43632fbd9d9b8f0d1",5,4,"image,ingredients",1,0,1,0,0,274.8259436,151.6199513,150,"medium",22.03187981,8.13441566,10,"medium",8.427995603,4.003871262,5,"medium",2.427629168,4.802507463,1,"low",0.966471235,0.207602629,1,"medium",10,8.62115412299926,7
"a97759f3a991b195a53c48c33d90fa48","UKR",660,1,10,"25-34","male","daily","monthly",4,"Carnivore","b326e7319e45bee43632fbd9d9b8f0d1",5,5,"ingredients",0,0,1,0,0,274.8259436,151.6199513,350,"high",22.03187981,8.13441566,18,"high",8.427995603,4.003871262,8,"high",2.427629168,4.802507463,25,"high",0.966471235,0.207602629,2,"high",10,8.62115412299926,12
"9a7250136702634a409dd724a1b07c8a","VEN",0,2,20,"18-24","male","weekly","rarely",3,"Omnivore","b326e7319e45bee43632fbd9d9b8f0d1",5,2,"title,description",0,1,0,1,0,274.8259436,151.6199513,180,"medium",22.03187981,8.13441566,4,"medium",8.427995603,4.003871262,4.5,"medium",2.427629168,4.802507463,7,"medium",0.966471235,0.207602629,0.9,"medium",10,8.62115412299926,8
"e1b7451646f1af24350e6b4d345e06b2","MEX",360,3,39,"25-34","male","weekly","weekly",5,"Omnivore","b326e7319e45bee43632fbd9d9b8f0d1",5,4,"ingredients,description",0,0,1,1,0,274.8259436,151.6199513,60,"low",22.03187981,8.13441566,2.5,"low",8.427995603,4.003871262,0.3,"low",2.427629168,4.802507463,3,"low",0.966471235,0.207602629,0.4,"medium",10,8.62115412299926,5
"33e90bccfc38dda6ecfe420fc0e3de76","TUR",660,1,10,"25-34","female","daily","daily",5,"Omnivore","b326e7319e45bee43632fbd9d9b8f0d1",5,4,"title,image,ingredients",1,1,1,0,0,274.8259436,151.6199513,400,"high",22.03187981,8.13441566,18,"high",8.427995603,4.003871262,7,"high",2.427629168,4.802507463,6,"medium",0.966471235,0.207602629,2,"high",10,8.62115412299926,11
"77cb9c4bffa7854e7efb90a661d50b57","MEX",660,3,30,"25-34","female","daily","monthly",3,"Carnivore","b326e7319e45bee43632fbd9d9b8f0d1",5,3,"image",1,0,0,0,0,274.8259436,151.6199513,105,"medium",22.03187981,8.13441566,4.1,"medium",8.427995603,4.003871262,2.3,"medium",2.427629168,4.802507463,3.4,"low",0.966471235,0.207602629,0.2,"low",10,8.62115412299926,6
"9e14de727b536431926bc52821af2612","VEN",0,2,20,"25-34","male","monthly","rarely",4,"Carnivore","b326e7319e45bee43632fbd9d9b8f0d1",5,5,"title,ingredients",0,1,1,0,0,274.8259436,151.6199513,250,"high",22.03187981,8.13441566,27,"high",8.427995603,4.003871262,9,"high",2.427629168,4.802507463,33,"high",0.966471235,0.207602629,2.2,"high",10,8.62115412299926,12
"439811113915276bfdf158454c3b47b1","VEN",0,1,10,"18-24","male","daily","weekly",5,"Omnivore","b326e7319e45bee43632fbd9d9b8f0d1",5,2,"title,image",1,1,0,0,0,274.8259436,151.6199513,60,"low",22.03187981,8.13441566,1,"low",8.427995603,4.003871262,1,"low",2.427629168,4.802507463,2,"low",0.966471235,0.207602629,1,"medium",10,8.62115412299926,5
"fde8a3d05ddda41433610766d40265bc","TUR",660,1,17,"35-44","male","monthly","rarely",2,"Carnivore","b326e7319e45bee43632fbd9d9b8f0d1",5,3,"title",0,1,0,0,0,274.8259436,151.6199513,180,"medium",22.03187981,8.13441566,6.2,"medium",8.427995603,4.003871262,9.2,"high",2.427629168,4.802507463,4.2,"low",0.966471235,0.207602629,1.6,"high",10,8.62115412299926,9
"2d84fad682c6d7099f1031a5f1c6e83f","RUS",0,2,20,"gt55","male","daily","weekly",5,"Omnivore","b326e7319e45bee43632fbd9d9b8f0d1",5,4,"image,ingredients",1,0,1,0,0,274.8259436,151.6199513,210,"high",22.03187981,8.13441566,20,"high",8.427995603,4.003871262,10,"high",2.427629168,4.802507463,2,"low",0.966471235,0.207602629,2,"high",10,8.62115412299926,10
"4ba5357002eb2c8e0f6444463b56ffdd","UKR",0,1,10,"25-34","female","daily","rarely",4,"Carnivore","b326e7319e45bee43632fbd9d9b8f0d1",5,4,"title,image,ingredients,description,ratings",1,1,1,1,1,274.8259436,151.6199513,80,"low",22.03187981,8.13441566,1,"low",8.427995603,4.003871262,0.4,"low",2.427629168,4.802507463,2,"low",0.966471235,0.207602629,1.2,"medium",10,8.62115412299926,5
"ee29498107a00e8fc9f6d7a6fc03150a","SRB",0,1,10,"35-44","female","weekly","monthly",2,"vegetarian","b326e7319e45bee43632fbd9d9b8f0d1",5,2,"ingredients",0,0,1,0,0,274.8259436,151.6199513,190,"medium",22.03187981,8.13441566,17,"medium",8.427995603,4.003871262,6,"medium",2.427629168,4.802507463,22.5,"medium",0.966471235,0.207602629,1.2,"medium",10,8.62115412299926,8
"0449fce75103fc7f8591f303c8cec202","VEN",330,2,29,"25-34","male","daily","weekly",3,"Omnivore","b326e7319e45bee43632fbd9d9b8f0d1",5,3,"image",1,0,0,0,0,274.8259436,151.6199513,320,"high",22.03187981,8.13441566,6,"medium",8.427995603,4.003871262,7,"medium",2.427629168,4.802507463,10,"medium",0.966471235,0.207602629,0.6,"medium",10,8.62115412299926,8
"b6762281a4a96641becbba896fa9c434","UKR",0,3,30,"25-34","male","daily","daily",4,"Pescatarian","b326e7319e45bee43632fbd9d9b8f0d1",5,4,"image",1,0,0,0,0,274.8259436,151.6199513,150,"medium",22.03187981,8.13441566,5,"medium",8.427995603,4.003871262,4,"medium",2.427629168,4.802507463,2,"low",0.966471235,0.207602629,0.7,"medium",10,8.62115412299926,7
"d3146c08e5b46e055ceb1dd455bc9c07","VEN",0,1,10,"18-24","male","monthly","monthly",5,"Omnivore","9d413f10aaf094d8bb20c9443d47122e",3,1,"title",0,1,0,0,0,268.3248713,173.4026485,100,"low",21.92241861,8.317206011,3,"low",7.261368941,3.171250895,1.5,"low",2.904547576,7.031445871,4,"low",0.656980999,0.339892101,0.3,"low",10,11.1019497729009,4
"5f839dc31c4018935d7758d2ff00cc7e","ITA",660,2,20,"35-44","female","daily","weekly",5,"Omnivore","9d413f10aaf094d8bb20c9443d47122e",3,3,"ingredients",0,0,1,0,0,268.3248713,173.4026485,450,"high",21.92241861,8.317206011,25,"high",7.261368941,3.171250895,6.1,"high",2.904547576,7.031445871,4.9,"low",0.656980999,0.339892101,1.5,"medium",10,11.1019497729009,9
"212cd3adf57ad5ee0c6238d3ca013d67","ALB",660,1,10,"35-44","male","weekly","weekly",4,"Omnivore","9d413f10aaf094d8bb20c9443d47122e",3,4,"title,image",1,1,0,0,0,268.3248713,173.4026485,130,"low",21.92241861,8.317206011,3.2,"medium",7.261368941,3.171250895,1.7,"medium",2.904547576,7.031445871,4,"low",0.656980999,0.339892101,1.6,"high",10,11.1019497729009,8
